ix1,iy1,iz1,E111,E112,E113,E121,E122,E123,E131,E132,E133,E211,E212,E213,E221,E222,E223,E231,E232,E233,E311,E312,E313,E321,E322,E323,E331,E332,E333,trueE,ECube2,sumE
5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25261,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98606,0.187664,2.72224
5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618023,0.156902,0.642597
15,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16648,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04228,0,4.16648
15,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89417,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21575,0,1.89417
7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62017,0,0,0,0,0,0.104276,0,0,0,0,0,0,0,0.73333,0.297341,1.27923
16,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01698,0,0,0.927054,0,0,0,0,0,0,0,0,0,0,3.69918,0.927054,3.36086
3,2,3,0,0.219138,0,0,0,0,0,0,0,0,0.353349,0,0,2.81804,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60348,0.353349,3.5143
11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08812,0,0,0,0,0,0,0,0,0,0,0,0,0.361742,5.93428,0.361742,6.44986
14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01656,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34251,0.27339,3.84898
3,5,7,0,0,0,0,0,0,0,0.179157,0,0,0,0,0,3.04335,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84122,0.247844,3.7192
10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59511,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05619,0.195633,1.9286
14,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32288,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30917,0.218609,2.65957
11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27635,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47725,0.334813,4.61116
15,4,8,0,0,0,0.138574,0,0,0.307794,0,0,0,0,0,0,1.81572,0.481067,0,0,0,0,0,0,0,0,0,0,0,0,1.85454,0.481067,2.74315
9,9,1,0,0,0,0,0,0,0,0,0,0,1.06977,0,0,1.46786,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1116,1.06977,3.18741
13,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37769,0,0,0,0,0,0,0,0,0.876276,0,0,0,0,1.71321,0.876276,2.45016
8,2,6,0,0,0,0,0,0,0,0,0,0,0,0.304622,0,1.58029,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43919,0.304622,1.88491
11,11,5,0,0,0,0,1.04967,0,0,1.47887,0,0,0,0,0.39358,1.67594,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83897,1.47887,5.00601
16,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23328,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51392,0.156363,0.389643
3,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04355,0.390111,0,0,0,0,0,0,0,0,0,0,0,0,2.01583,0.390111,2.55142
10,5,7,0.274723,0,0,0,0,0,0,0,0,0,0,0,0,4.34271,0,0,0.151634,0,0,0,0,0,0,0,0,0,0,4.50703,0.274723,5.28063
4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71852,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2849,1.20841,3.92693
12,9,6,0,0,0,0,0,0,0,0,0,0,0.889842,0,0,1.70547,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69643,0.889842,3.3411
5,7,2,0,0,0,0,0.202808,0,0,0,0,0,0,0,0,0.541426,0,0,0.188752,0,0,0,0,0,0,0,0,0,0,0.905491,0.202808,0.932986
15,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11634,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90198,0,4.11634
4,12,6,0,0,0,0,0,0,0,0,0,0,0.208647,0.171801,0,4.82302,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82153,0.208647,5.20347
2,4,5,0,0,0,0,0,0,0,0,0,0,0.265326,0,0,2.45866,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60441,0.265326,2.84879
2,3,2,0,0,0,0,0,0,0,0,0,0,1.03855,0,0,4.75452,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45556,1.03855,5.79306
3,3,1,0,0,0,0,0.221791,0,0,0,0,0,0,0,0,2.55146,0,0,1.07074,0,0,0,0,0,0,0,0,0,0,3.53954,1.07074,4.20155
4,1,6,0,0,0,0,1.63506,0,0,0,0,0,0,0,0,3.51538,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67291,1.63506,5.15044
2,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679349,0,0.572633
13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22284,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10294,0.210505,2.43335
16,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09017,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28488,0.169619,3.25979
4,9,1,0,0,0,0,0,0,0,0,0,0,0.295829,0,0,1.42158,0,0,0,0,0,0,0,0,0.330805,0,0,0,0,1.36965,0.330805,2.04822
11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08933,0,0,0,0,0,0,0,0,0.269142,0,0,0,0,3.41963,0.269142,3.77947
9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470902,0,0,0.166295,0,0,0,0,0,0,0,0,0,0,0.357344,0.228574,0.97349
1,11,4,0,0,0,0,0,0,0,0,0,0,1.49904,0,0,1.98863,0.508869,0,0,0,0,0,0,0,0,0,0,0,0,5.68159,1.49904,4.39157
2,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14326,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16286,0.145352,1.28862
8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772263,0.319193,1.50676
7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89868,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65802,0.303482,2.55763
4,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66045,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42468,0.164774,2.82522
6,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93271,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26125,0.141232,2.21198
8,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46885,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57578,0.148807,1.72134
12,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83139,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56678,0.434795,2.89937
12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86862,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20376,0.172795,3.17751
11,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80673,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38518,0.289075,3.26604
6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38954,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15693,0.146556,1.68231
3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87425,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10626,0.331206,4.31963
11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55487,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43606,0.147355,1.70223
16,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45184,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9439,0.129343,3.58118
5,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77985,0.230112,2.11069
8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923499,0,1.2652
